author_year,covidence_review_id,outcome_category,effect_size_id,plain_language_outcome,plain_language_exposure,moderator_level,moderator_category,risk,reported_k,reported_n,reported_r,reported_cilb,reported_ciub,reported_i2,reported_sig,use_effect,main_effect,moderator_age,raw_value,raw_cilb,raw_ciub,std_eff_name,term,type,reanalysis_estimate,reanalysis_std.error,reanalysis_statistic,reanalysis_p.value,reanalysis_conf.low,reanalysis_conf.high,reanalysis_k,reanalysis_i2,reanalysis_n,reanalysis_n_max,reanalysis_conf.low_999,reanalysis_conf.high_999,eggers_z,eggers_p,eggers_b,eggers_ci_l,eggers_ci_u,tes_obser,tes_expect,tes_ratio,tes_power,tes_p,tes_theta,tes_thetalim,source,r,n,k,i2,std.err,cilb95,ciub95,cilb999,ciub999,certainty
"Kates, 2018",47733,education,30,Learning: General,Screen use: General (mobile phone),overall,overall,plain,8,135131,-0.12,-0.19,-0.05,NA,1,TRUE,TRUE,All,-0.12,-0.19,-0.05,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,-0.12,135131,8,NA,0.03571428571428572,-0.19,-0.05,NA,NA,unclear
"Poorolajal, 2020",47762,physical health,177,Body composition,TV programs and movies: General,overall,overall,bold,56,343999,0.1307436190968727,0.11206651084092456,0.14843622151341024,84,1,TRUE,TRUE,All,1.42,1.35,1.49,or,overall,summary,0.12126151278927241,0.013262206582708819,9.143388924990235,6.052525428673965e-20,0.09526806553163311,0.14725496004691171,56,98.08985535706131,343999,107184,0.07762186751030106,0.16490115806824376,1.5396817556070213,0.12363794612029161,0.08591103669001003,0.03415721001075187,0.1376648633692682,44,45.55781179739968,0.9658058248203968,,0.7034954103884438,0.12126151278927241,0.06509680520344321,reanalysis,0.12126151278927241,343999,56,98.08985535706131,0.013262206582708819,0.09526806553163311,0.14725496004691171,0.07762186751030106,0.16490115806824376,meets criteria
"Poorolajal, 2020",47762,physical health,174,Body composition,Video games: General,overall,overall,bold,11,145602,0.02885238027542815,-0.019232613529821592,0.0774747430536649,57,0.3,TRUE,TRUE,All,1.08,0.95,1.23,or,overall,summary,0.06753689099260425,0.022118212365184492,3.0534516025766947,0.0022622520928858043,0.024185991354434173,0.11088779063077434,11,97.173940866234,151910,107184,-0.005243678047850239,0.14031746003305873,-0.31810455223159323,0.7504056306710656,0.07879642506553364,-0.004802488136489258,0.16239533826755653,5,7.478352224465198,0.6685964835465565,,0.9809383603982611,0.06753689099260425,NA,reanalysis,0.06753689099260425,151910,11,97.173940866234,0.022118212365184492,0.024185991354434173,0.11088779063077434,-0.005243678047850239,0.14031746003305873,meets criteria
"Oldrati, 2020",47769,psychology,178,Cognition: Cognitive Functioning,Intervention: Cognitive training,overall,overall,plain,24,1547,0.25163385176495073,0.12403473458920847,0.3673782850838043,79.56,1,TRUE,TRUE,All,0.52,0.25,0.79,d,overall,summary,0.25650179825672814,0.032628743786155504,7.8612219930318865,3.804039224380875e-15,0.1925506355750783,0.320452960938378,68,83.98489996503349,3540,254,0.1491360446133829,0.36386755190007336,-6.1605446258010295,7.249518158393665e-10,0.6970533578371232,0.5517354555441714,0.842371260130075,17,34.95988070185002,0.4862716822457689,,0.9999934266151839,0.25650179825672814,NA,reanalysis,0.25650179825672814,3540,68,83.98489996503349,0.032628743786155504,0.1925506355750783,0.320452960938378,0.1491360446133829,0.36386755190007336,unclear
"Oldrati, 2020",47769,psychology,191,Cognition: Executive Functioning,Intervention: Cognitive training,overall,overall,plain,7,352,0.10442593000399553,-0.1093404791528976,0.30477572710378376,64.7,0.3,TRUE,TRUE,All,0.21,-0.22,0.64,d,overall,summary,0.29154365129808213,0.09050626763803798,3.2212537198424047,0.001276311037150522,0.11415462635238469,0.46893267624377954,13,89.10744182910425,571,111,-0.006269641732443043,0.5893569443286073,-4.150946451694993,3.3110323240149667e-5,0.8725928488709065,0.5909727828026694,1.1542129149391436,3,7.320936007339164,0.40978366659570997,,0.9982609389508269,0.29154365129808213,NA,reanalysis,0.29154365129808213,571,13,89.10744182910425,0.09050626763803798,0.11415462635238469,0.46893267624377954,-0.006269641732443043,0.5893569443286073,unclear
"Oldrati, 2020",47769,psychology,193,Cognition: Verbal skills,Intervention: Cognitive training,overall,overall,plain,8,398,0.15799050110667284,-0.024992191160203066,0.3261363455467632,63,0.3,TRUE,TRUE,All,0.32,-0.05,0.69,d,overall,summary,0.28695384865259205,0.06735691026220596,4.260199102594559,2.0424487846920307e-5,0.15493673042877204,0.41897096687641205,19,86.10897116656415,948,254,0.06531413488410157,0.5085935624210826,-3.544924609833819,3.92725396024367e-4,0.7497706982957456,0.4820916486009252,1.017449747990566,6,10.270990675459144,0.5841695499087562,,0.9905467629443283,0.28695384865259205,NA,reanalysis,0.28695384865259205,948,19,86.10897116656415,0.06735691026220596,0.15493673042877204,0.41897096687641205,0.06531413488410157,0.5085935624210826,unclear
"Oldrati, 2020",47769,psychology,190,Cognition: Visuospatial skills,Intervention: Cognitive training,overall,overall,plain,9,469,0.21486178267511977,0.08963769949589058,0.33454484069925416,55.6,1,TRUE,TRUE,All,0.44,0.18,0.71,d,overall,summary,0.2279494483185263,0.048551704264824136,4.694983456712072,2.6662830142504695e-6,0.13278985657143128,0.3231090400656213,14,49.3561347855756,800,141,0.06818876757563266,0.3877101290614199,-1.3850898858885352,0.16602498416623276,0.4286474733050139,0.135001373802286,0.7222935728077418,3,6.014568642701356,0.4987888871532762,,0.9811160132229712,0.2279494483185263,NA,reanalysis,0.2279494483185263,800,14,49.3561347855756,0.048551704264824136,0.13278985657143128,0.3231090400656213,0.06818876757563266,0.3877101290614199,unclear
"Oldrati, 2020",47769,education,192,Numeracy: General,Intervention: Cognitive training,overall,overall,plain,2,119,0.19139505140335558,-0.04993761694389223,0.4065622681231995,72.8,0.3,TRUE,TRUE,All,0.39,-0.1,0.89,d,overall,summary,0.1688465648960154,0.06458090697848569,2.6144966491762727,0.008935903703309543,0.04227031312925203,0.2954228166627788,11,68.02175518015731,693,102,-0.04365863586068422,0.381351765652715,-0.9750114583323817,0.3295545762304029,0.4219392607898981,-0.10113330313176239,0.9450118247115585,1,4.314091838731946,0.23179849604081054,,0.9963827725186898,0.1688465648960154,NA,reanalysis,0.1688465648960154,693,11,68.02175518015731,0.06458090697848569,0.04227031312925203,0.2954228166627788,-0.04365863586068422,0.381351765652715,unclear
"Oldrati, 2020",47769,psychology,194,Psychological health: Adjustment,Intervention: Cognitive training,overall,overall,plain,8,429,0.21019670952302208,0.0449545065814817,0.3511234415883917,48.8,1,TRUE,TRUE,All,0.43,0.09,0.75,d,overall,summary,0.2800692685125075,0.08724061453153023,3.2103082952411546,0.0013259267877126632,0.10908080604156661,0.4510577309834484,11,84.22137093546391,528,65,-0.006998305675274319,0.5671368427002894,-3.2123499325882516,0.0013165390878059162,0.8582917082863027,0.49778039748441355,1.218803019088192,4,6.207722465278245,0.6443587035943158,,0.9565230650355221,0.2800692685125075,NA,reanalysis,0.2800692685125075,528,11,84.22137093546391,0.08724061453153023,0.10908080604156661,0.4510577309834484,-0.006998305675274319,0.5671368427002894,unclear
"Madigan, 2020",47783,education,47,Literacy: General,Intervention: Education (general),cross-sectional,study design,plain,7,1228,0.15,-0.03,0.31,NA,0.3,TRUE,TRUE,Children,0.15,-0.03,0.31,r,overall,summary,0.1378896509707676,0.08970202500343669,1.5371966348082415,0.12424516418041168,-0.03792308737627967,0.3137023893178149,7,90.08939524438188,1228,384,-0.15727726017199656,0.4330565621135318,NA,NA,NA,NA,NA,2,3.8303868881450094,0.5221404673741888,,0.9709921417233633,0.1378896509707676,NA,reanalysis,0.1378896509707676,1228,7,90.08939524438188,0.08970202500343669,-0.03792308737627967,0.3137023893178149,-0.15727726017199656,0.4330565621135318,unclear
"Madigan, 2020",47783,education,48,Literacy: General,Intervention: Education (general),longitudinal,study design,plain,6,727,0.1,0,0.19,NA,0.3,NA,NA,Children,0.1,0,0.19,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.1,727,6,NA,0.04846938775510204,0,0.19,NA,NA,unclear
"Madigan, 2020",47783,education,32,Literacy: General,Screen use: General,overall,overall,plain,38,18318,-0.14,-0.18,-0.1,83.67,1,TRUE,TRUE,Children,-0.14,-0.18,-0.1,r,overall,summary,-0.14447671419212002,0.027070613939338125,-5.3370313106261404,9.448072949403694e-8,-0.1975341425526107,-0.09141928583162935,38,90.91421246030191,18318,2335,-0.23355329299740965,-0.05540013538683039,-0.8327908537194324,0.404962693948511,-0.10699626029217357,-0.20980466763971375,-0.004187852944633391,20,20.29951220325214,0.9852453497279529,,0.5387966913147191,-0.14447671419212002,-0.049794015296878616,reanalysis,-0.14447671419212002,18318,38,90.91421246030191,0.027070613939338125,-0.1975341425526107,-0.09141928583162935,-0.23355329299740965,-0.05540013538683039,meets criteria
"Madigan, 2020",47783,education,36,Literacy: General,Screen use: General,overall,overall,plain,10,5981,-0.11,-0.16,-0.05,NA,1,NA,NA,Children,-0.11,-0.16,-0.05,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,-0.11,5981,10,NA,0.02806122448979592,-0.16,-0.05,NA,NA,unclear
"Madigan, 2020",47783,education,53,Literacy: General,Screen use: General (coviewing),overall,overall,plain,12,6083,0.16,0.07,0.24,92.81,1,TRUE,TRUE,Children,0.16,0.07,0.24,r,overall,summary,0.14844346245918277,0.0677047384864852,2.192512160560433,0.02834254599516806,0.01574461344296893,0.2811423114753966,12,95.97918024860377,6083,2335,-0.07434078937926591,0.37122771429763146,-0.9904696674199015,0.3219446080210676,0.3023839157448834,-0.03022590157440236,0.6349937330641691,4,7.948048272354897,0.5032682066002168,,0.9971813030233092,0.14844346245918277,NA,reanalysis,0.14844346245918277,6083,12,95.97918024860377,0.0677047384864852,0.01574461344296893,0.2811423114753966,-0.07434078937926591,0.37122771429763146,meets criteria
"Madigan, 2020",47783,education,57,Literacy: General,Screen use: General (coviewing),overall,overall,plain,3,2707,0.11,0.06,0.33,NA,1,NA,NA,Children,0.11,0.06,0.33,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.11,2707,3,NA,0.06887755102040817,0.06,0.33,NA,NA,unclear
"Madigan, 2020",47783,education,56,Literacy: General,TV programs and movies: Coviewing,overall,overall,plain,9,3376,0.11,0.01,0.2,NA,1,TRUE,TRUE,Children,0.11,0.01,0.2,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.11,3376,9,NA,0.04846938775510204,0.01,0.2,NA,NA,unclear
"Madigan, 2020",47783,education,46,Literacy: General,TV programs and movies: Educational,overall,overall,plain,13,1955,0.13,0.02,0.24,82.12,1,TRUE,TRUE,Children,0.13,0.02,0.24,r,overall,summary,0.1310041518489049,0.052216388251982396,2.5088704185497037,0.01211179059783257,0.02866191147225905,0.23334639222555076,13,81.25163615488982,1955,384,-0.04081526951620332,0.3028235732140131,-1.7031881780155296,0.08853285832688655,0.3586264822645157,0.08167555449651503,0.6355774100325164,3,5.982429914634627,0.501468473982653,,0.981513099067373,0.1310041518489049,NA,reanalysis,0.1310041518489049,1955,13,81.25163615488982,0.052216388251982396,0.02866191147225905,0.23334639222555076,-0.04081526951620332,0.3028235732140131,meets criteria
"Madigan, 2020",47783,education,35,Literacy: General,TV programs and movies: General,overall,overall,plain,26,12337,-0.15,-0.21,-0.09,NA,1,TRUE,TRUE,Children,-0.15,-0.21,-0.09,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,-0.15,12337,26,NA,0.030612244897959183,-0.21,-0.09,NA,NA,unclear
"Madigan, 2020",47783,education,41,Literacy: General,TV programs and movies: General (in background),overall,overall,plain,5,2792,-0.19,-0.33,-0.05,76.47,1,TRUE,TRUE,Children,-0.19,-0.33,-0.05,r,overall,summary,-0.18810421275741726,0.06341264085509894,-2.966351979997881,0.003013553829683686,-0.3123907049979844,-0.06381772051685014,5,70.7369322908372,2792,2335,-0.3967652026056164,0.020556777090781853,NA,NA,NA,NA,NA,3,2.550941330781677,1.1760364551703426,,0.5171227762805687,-0.18810421275741726,-0.013165114848186341,reanalysis,-0.18810421275741726,2792,5,70.7369322908372,0.06341264085509894,-0.3123907049979844,-0.06381772051685014,-0.3967652026056164,0.020556777090781853,unclear
"Lanca, 2020",47787,physical health,31,Eye health: Myopia,Screen use: General,overall,overall,bold,5,20889,0.007425848736457561,-0.01530705226637236,0.02885238027542815,0,0.3,TRUE,TRUE,All,1.02,0.96,1.08,or,overall,summary,0.06974234177817722,0.039625252255295174,1.7600478939249518,0.07839968637184026,-0.007921725520515857,0.1474064090768703,7,97.62222662828138,31345,9884,-0.06064561000998166,0.2001302935663361,NA,NA,NA,NA,NA,2,4.968971856131357,0.4024977516288692,,0.9985947854503303,0.06974234177817722,NA,reanalysis,0.06974234177817722,31345,7,97.62222662828138,0.039625252255295174,-0.007921725520515857,0.1474064090768703,-0.06064561000998166,0.2001302935663361,unclear
"Bossen, 2020",47837,physical health,278,Body composition,Video games: Health promoting content,overall,overall,plain,2,370,-0.11914522061843064,-0.21951219512195125,-0.01999600119960014,0,1,TRUE,TRUE,Children,-0.24,-0.45,-0.04,d,overall,summary,-0.11506687883309379,0.04907769799108112,-2.3445859024195643,0.01904822205897356,-0.21125739933974652,-0.018876358326441037,2,0,406,322,-0.27655835599283307,0.046424598326645486,NA,NA,NA,NA,NA,1,0.7372931136621976,1.3563126814421402,,0.6354753415109747,-0.11506687883309379,-0.007460565341798829,reanalysis,-0.11506687883309379,406,2,0,0.04907769799108112,-0.21125739933974652,-0.018876358326441037,-0.27655835599283307,0.046424598326645486,unclear
"Bossen, 2020",47837,physical health,276,Cardiometabolic health: Fitness,Video games: Health promoting content,Cardio endurance (6 minute walk test),Physical fitness component,plain,2,140,0.15799050110667284,-0.004999937501171851,0.31337745420390184,0,0.3,TRUE,TRUE,Children,0.32,-0.01,0.66,d,overall,summary,0.15773901922168151,0.08160413583392458,1.932978244420132,0.05323887790479974,-0.0022021480023250717,0.3176801864456881,2,9.846129948680954,161,101,-0.11078157114014422,0.4262596095835073,NA,NA,NA,NA,NA,1,0.6277196926674612,1.5930677525035954,,0.534939075773947,0.15773901922168151,NA,reanalysis,0.15773901922168151,161,2,9.846129948680954,0.08160413583392458,-0.0022021480023250717,0.3176801864456881,-0.11078157114014422,0.4262596095835073,unclear
"Bossen, 2020",47837,health behaviour,274,Physical activity: General,Video games: Health promoting content,overall,overall,plain,7,648,0.14834045293024462,-0.07478994824163424,0.3511234415883917,83,0.3,TRUE,TRUE,Children,0.3,-0.15,0.75,d,overall,summary,0.17502498761280672,0.09980614939191376,1.753649336029661,0.0794906117587393,-0.020591470630968417,0.3706414458565819,7,87.55058545573047,753,322,-0.15338981492856057,0.5034397901541741,NA,NA,NA,NA,NA,1,3.79420791161721,0.26355962121584653,,0.9967881818478754,0.17502498761280672,NA,reanalysis,0.17502498761280672,753,7,87.55058545573047,0.09980614939191376,-0.020591470630968417,0.3706414458565819,-0.15338981492856057,0.5034397901541741,unclear
"Bossen, 2020",47837,health behaviour,275,Physical activity: General,Video games: Health promoting content,overall,overall,plain,4,171,-0.1093404791528976,-0.3261363455467632,0.12891523025462093,52,0.3,NA,NA,Children,-0.22,-0.69,0.26,d,overall,summary,-0.19615346771824196,0.0913149333825913,-2.148098459387778,0.03170593459694443,-0.3751274483987952,-0.017179487037688762,4,64.8607086252333,309,101,-0.49662769699806164,0.10432076156157774,NA,NA,NA,NA,NA,1,1.9063531986871487,0.5245617657256124,,0.9261966581276716,-0.19615346771824196,NA,reanalysis,-0.19615346771824196,309,4,64.8607086252333,0.0913149333825913,-0.3751274483987952,-0.017179487037688762,-0.49662769699806164,0.10432076156157774,unclear
"Bossen, 2020",47837,physical health,277,Physical health: Muscular fitness,Video games: Health promoting content,Functional muscle strength,Physical fitness component,plain,2,140,0.22414769292142694,-0.059892290727946725,0.46135273664198945,64,0.3,TRUE,TRUE,Children,0.46,-0.12,1.04,d,overall,summary,0.22282752415736276,0.13552470968380312,1.644183740937343,0.10013825439056456,-0.04279602583813799,0.4884510741528635,2,67.04221120021444,161,101,-0.22312015583487196,0.6687752041495975,NA,NA,NA,NA,NA,1,1.0723047902036638,0.9325706731292968,,0.7923752056534661,0.22282752415736276,NA,reanalysis,0.22282752415736276,161,2,67.04221120021444,0.13552470968380312,-0.04279602583813799,0.4884510741528635,-0.22312015583487196,0.6687752041495975,unclear
"Hernandez-Jimenez, 2019",48050,physical health,235,Body composition,Video games: Physically active,overall,overall,bold,19,1272,-0.09506746444835348,-0.18950287214271566,0.0014999983125028476,82.91,0.3,TRUE,TRUE,All,-0.191,-0.386,0.003,d,overall,summary,-0.15240567802169006,0.06486600459069568,-2.3495462528233317,0.018796308666817387,-0.2795407108404634,-0.025270645202916747,19,85.33747874426147,1347,258,-0.36584900009245114,0.061037644049071055,2.478256578247685,0.013202616514940563,-0.4676909390404022,-0.7357955482763043,-0.19958632980450008,2,7.839832605886891,0.25510748769026137,,0.9997680529211844,-0.15240567802169006,NA,reanalysis,-0.15240567802169006,1347,19,85.33747874426147,0.06486600459069568,-0.2795407108404634,-0.025270645202916747,-0.36584900009245114,0.061037644049071055,unclear
"Champion, 2019",48113,physical health,218,Body composition,Intervention: Lifestyle risk behaviour (at school),overall,overall,bold,5,3480,-0.06486312108268012,-0.21019670952302208,0.07974522228289,30,0.3,TRUE,TRUE,All,-0.13,-0.43,0.16,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,-0.06486312108268012,3480,5,30,0.07396477852191635,-0.21019670952302208,0.07974522228289,NA,NA,unclear
"Champion, 2019",48113,health behaviour,205,Diet: Fat consumption,Intervention: Lifestyle risk behaviour (at school),overall,overall,bold,5,5240,-0.029986509105671005,-0.07478994824163424,0.014998312784712243,52,0.3,TRUE,TRUE,All,-0.06,-0.15,0.03,d,overall,summary,-0.02969902214677656,0.01820009012980697,-1.6318063226586643,0.1027202929708043,-0.06537054331658113,0.005972499023028009,5,36.88681903131428,5240,1710,-0.08958690523446847,0.030188860940915344,NA,NA,NA,NA,NA,2,1.1075112872854127,1.8058506698402499,,0.30667425676360505,-0.02969902214677656,NA,reanalysis,-0.02969902214677656,5240,5,36.88681903131428,0.01820009012980697,-0.06537054331658113,0.005972499023028009,-0.08958690523446847,0.030188860940915344,unclear
"Champion, 2019",48113,health behaviour,202,Diet: Fruit and vegetable intake,Intervention: Lifestyle risk behaviour (at school),overall,overall,plain,7,4651,0.059892290727946725,-0.009999500037496877,0.12891523025462093,54,0.3,NA,NA,All,0.12,-0.02,0.26,d,overall,summary,0.0834007745683324,0.014555083280371287,5.730010125109015,1.0042463999077185e-8,0.05487333554682358,0.11192821358984123,7,0.017913504978911973,4651,2983,0.03550688395517972,0.13129466518148508,NA,NA,NA,NA,NA,3,2.4275260787821935,1.2358260643300676,,0.40789542533226636,0.0834007745683324,0.04497042397719498,reanalysis,0.0834007745683324,4651,7,0.017913504978911973,0.014555083280371287,0.05487333554682358,0.11192821358984123,0.03550688395517972,0.13129466518148508,unclear
"Champion, 2019",48113,health behaviour,204,Diet: Fruit and vegetable intake,Intervention: Lifestyle risk behaviour (at school),overall,overall,plain,6,7390,0.05491700075713547,0.014998312784712243,0.09457419252642066,42,1,TRUE,TRUE,All,0.11,0.03,0.19,d,overall,summary,0.041970229808562756,0.017293710276981795,2.4269071897443433,0.015228150933426329,0.008075180506608243,0.07586527911051727,6,43.371841313316835,6034,1430,-0.01493518614452221,0.09887564576164773,NA,NA,NA,NA,NA,2,1.9270897838939756,1.0378343638762375,,0.6265653558318469,0.041970229808562756,NA,reanalysis,0.041970229808562756,6034,6,43.371841313316835,0.017293710276981795,0.008075180506608243,0.07586527911051727,-0.01493518614452221,0.09887564576164773,unclear
"Champion, 2019",48113,health behaviour,201,Diet: Fruit intake,Intervention: Lifestyle risk behaviour (at school),overall,overall,plain,3,2739,0.034978582175618625,-0.004999937501171851,0.07478994824163424,0,0.3,TRUE,TRUE,All,0.07,-0.01,0.15,d,overall,summary,0.03394735837167528,0.019092020811203442,1.7780914187855135,0.07538884158962744,-0.003472314810372648,0.0713670315537232,3,0,2739,1193,-0.028875446465789524,0.09677016320914009,NA,NA,NA,NA,NA,0,0.5302686616978628,0,,0.9999999999999999,0.03394735837167528,NA,reanalysis,0.03394735837167528,2739,3,0,0.019092020811203442,-0.003472314810372648,0.0713670315537232,-0.028875446465789524,0.09677016320914009,unclear
"Champion, 2019",48113,health behaviour,206,Diet: Sugary drinks and snacks,Intervention: Lifestyle risk behaviour (at school),overall,overall,bold,5,5812,-0.009999500037496877,-0.04993761694389223,0.029986509105671005,54,0.3,TRUE,TRUE,All,-0.02,-0.1,0.06,d,overall,summary,-0.028163085121047194,0.01312298466843138,-2.1460883962469484,0.03186592687871126,-0.053883662440844,-0.0024425078012503924,5,0.2757990509769627,5812,1710,-0.07134461696947916,0.015018446727384772,NA,NA,NA,NA,NA,1,0.8059331730114578,1.2407976659694875,,0.5865173352371156,-0.028163085121047194,NA,reanalysis,-0.028163085121047194,5812,5,0.2757990509769627,0.01312298466843138,-0.053883662440844,-0.0024425078012503924,-0.07134461696947916,0.015018446727384772,unclear
"Champion, 2019",48113,health behaviour,214,Physical activity: General,Intervention: Lifestyle risk behaviour (at school),at least 13 years,age,plain,5,5538,0.11424702291443903,0.04993761694389223,0.17715299831526515,76,1,TRUE,TRUE,Adolescents,0.23,0.1,0.36,d,overall,summary,0.13346821206475484,0.0474571357098493,2.8123950185441706,0.004917407251080897,0.04045393526402054,0.22648248886548916,8,91.05258751557417,5538,1300,-0.022690761588543606,0.2896271857180533,NA,NA,NA,NA,NA,5,5.228756147631581,0.9562503698446142,,0.7261956688211458,0.13346821206475484,NA,reanalysis,0.13346821206475484,5538,8,91.05258751557417,0.0474571357098493,0.04045393526402054,0.22648248886548916,-0.022690761588543606,0.2896271857180533,unclear
"Champion, 2019",48113,health behaviour,215,Physical activity: General,Intervention: Lifestyle risk behaviour (at school),younger than 13 years,age,plain,2,4870,0.014998312784712243,-0.014998312784712243,0.0449545065814817,NA,0.3,NA,NA,All,0.03,-0.03,0.09,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.014998312784712243,4870,2,NA,0.015294086573008658,-0.014998312784712243,0.0449545065814817,NA,NA,unclear
"Champion, 2019",48113,health behaviour,213,Physical activity: General,Intervention: Lifestyle risk behaviour (at school),overall,overall,plain,12,10408,0.06982912769991387,0.024992191160203066,0.11424702291443903,75,1,TRUE,TRUE,All,0.14,0.05,0.23,d,overall,summary,0.09086794945016088,0.03205206594904364,2.8350106852588755,0.00458241529738083,0.02804705455993274,0.15368884434038904,12,89.17406949739055,10408,2983,-0.014600230354708837,0.1963361292550306,2.5578399641102934,0.010532455108899524,-0.04023856959322914,-0.14801742210412935,0.06754028291767109,5,6.878599019442004,0.7268922037565729,,0.931276306615897,0.09086794945016088,NA,reanalysis,0.09086794945016088,10408,12,89.17406949739055,0.03205206594904364,0.02804705455993274,0.15368884434038904,-0.014600230354708837,0.1963361292550306,unclear
"Champion, 2019",48113,health behaviour,223,Physical activity: General,Intervention: Lifestyle risk behaviour (at school),overall,overall,plain,2,3435,0.034978582175618625,-0.029986509105671005,0.09457419252642066,59,0.3,NA,NA,All,0.07,-0.06,0.19,d,overall,summary,0.057734417754907674,0.02113731312485986,2.7313981400505205,0.006306623262156128,0.01630604530023657,0.09916279020957877,4,34.42796015403492,3435,1157,-0.011818476114358503,0.12728731162417384,NA,NA,NA,NA,NA,1,1.6561433889578485,0.6038124516677653,,0.884392313581935,0.057734417754907674,NA,reanalysis,0.057734417754907674,3435,4,34.42796015403492,0.02113731312485986,0.01630604530023657,0.09916279020957877,-0.011818476114358503,0.12728731162417384,unclear
"Champion, 2019",48113,health behaviour,210,Physical activity: Moderate-to-vigorous intensity,Intervention: Lifestyle risk behaviour (at school),overall,overall,plain,6,324,0.16279878299320225,0.024992191160203066,0.2917324851863718,30,1,TRUE,TRUE,All,0.33,0.05,0.61,d,overall,summary,0.1781077852513765,0.06730207519927682,2.6463936620677977,0.008135507916777278,0.04619814177598758,0.3100174287267654,6,36.41906509255565,324,77,-0.043351492276722636,0.3995670627794756,NA,NA,NA,NA,NA,2,1.9150061491048362,1.0443830694407399,,0.6214248269049961,0.1781077852513765,NA,reanalysis,0.1781077852513765,324,6,36.41906509255565,0.06730207519927682,0.04619814177598758,0.3100174287267654,-0.043351492276722636,0.3995670627794756,unclear
"Champion, 2019",48113,health behaviour,217,Risky behavior: Alcohol consumption,Intervention: Lifestyle risk behaviour (at school),overall,overall,bold,5,4085,0.045799548883840704,-0.019232613529821592,0.11479843952990001,9,0.3,TRUE,TRUE,All,1.13,0.95,1.36,or,overall,summary,0.5177578749965047,0.06033608932852912,8.581230251389357,9.386378219556814e-18,0.3995013129445962,0.6360144370484133,4,96.30420187720165,4085,1517,0.3192203601872958,0.7162953898057136,NA,NA,NA,NA,NA,4,3.999735741908619,1.0000660688876548,,0.9997357613266329,0.5177578749965047,NA,reanalysis,0.5177578749965047,4085,4,96.30420187720165,0.06033608932852912,0.3995013129445962,0.6360144370484133,0.3192203601872958,0.7162953898057136,unclear
"Champion, 2019",48113,health behaviour,216,Risky behavior: Smoking,Intervention: Lifestyle risk behaviour (at school),overall,overall,bold,6,5775,0.0774747430536649,-0.019232613529821592,0.1721682148605621,65,0.3,TRUE,TRUE,All,1.23,0.95,1.59,or,overall,summary,0.6108546407743392,0.07988179757857708,7.646981656533977,2.057516632333928e-14,0.4542891945000092,0.7674200870486692,6,99.23548378050755,5775,1517,0.3480014504824055,0.8737078310662728,NA,NA,NA,NA,NA,6,5.992167586203251,1.0013071086020329,,0.9921921673922336,0.6108546407743392,NA,reanalysis,0.6108546407743392,5775,6,99.23548378050755,0.07988179757857708,0.4542891945000092,0.7674200870486692,0.3480014504824055,0.8737078310662728,unclear
"Champion, 2019",48113,health behaviour,208,Screen time: General,Intervention: Lifestyle risk behaviour (at school),overall,overall,bold,3,5045,-0.0449545065814817,-0.0846945914398115,-0.004999937501171851,43,1,TRUE,TRUE,All,-0.09,-0.17,-0.01,d,overall,summary,-0.05405332548112476,0.014059238762063336,-3.8446836557736845,1.2070805438884984e-4,-0.08160892710481839,-0.02649772385743113,3,0.20278615399861327,5045,2983,-0.1003156264521214,-0.007791024510128114,NA,NA,NA,NA,NA,2,1.6595606860439363,1.2051382132747455,,0.5794966065177987,-0.05405332548112476,-0.02745937250139732,reanalysis,-0.05405332548112476,5045,3,0.20278615399861327,0.014059238762063336,-0.08160892710481839,-0.02649772385743113,-0.1003156264521214,-0.007791024510128114,unclear
"Prescott, 2018",48480,psychology,73,Aggression: Towards peers,Video games: Violent content,12 or younger,age,bold,7,3583,0.097,0.072,0.122,NA,1,TRUE,TRUE,Children,0.097,0.072,0.122,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.097,3583,7,NA,0.012755102040816327,0.072,0.122,NA,NA,unclear
