Review ID,Effect Size ID,Study-Level Available?,Value,Value - CI lower bound,Value - CI upper bound,p-value,Statistical Test,k (number of effects informing this test),Combined N,Exposure - Author Description,Plain Language - Exposure,Outcome - Author Description,Outcome Level 1,Outcome Level 2,Outcome Level 3,Outcome Plain Language Descriptor,Benefit or Risk?,Moderator Level Recoded,Moderator Category Recoded,Use Moderator,I2 calculated,Value_raw_SE,Value_raw_SD
59740,59740_001,TRUE,-0.14,-0.24,-0.05,-999,Standardized mean difference,2,2840,computer-based nutrition interventions within schools,Intervention: Nutrition (in schools),fat consumption,health behaviour,health behaviour_dietary,health behaviour_dietary_fat intake,Diet: Fat consumption,Risk,Overall,Overall,TRUE,0,,
59740,59740_002,TRUE,0.09,-0.08,0.26,-999,Standardized mean difference,3,-999,computer-based nutrition interventions within schools,Intervention: Nutrition (in schools),fruit and vegetable consumption,health behaviour,health behaviour_dietary,health behaviour_dietary_fruit and veg intake,Diet: Fruit and vegetable intake,Benefit,Overall,Overall,TRUE,77.11,,
59740,59740_003,TRUE,-0.02,-0.18,0.14,-999,Standardized mean difference,3,-999,computer-based nutrition interventions within schools,Intervention: Nutrition (in schools),BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,Overall,Overall,TRUE,26.68,,
59754,59754_001,TRUE,-999,-999,-999,-999,Hedge's g,-999,-999,Game based learning,Video games: Educational (with competition),Cognition,psychology,psychology_cognition,psychology_cognition_cognitive function,Learning: Cognition,Benefit,Overall,Overall,TRUE,-999,,
59754,59754_002,TRUE,0.51,0.32,0.7,<0.001,Hedge's g,15,9318,Game based learning,Video games: Educational (with competition),Motivation,education,education_learning,education_learning_motivation,Learning: Motivation,Benefit,Overall,Overall,TRUE,83,,
59754,59754_003,TRUE,0.93,0.53,1.32,0.01,Hedge's g,5,439,Game based learning,Video games: Educational (with competition),Behavior,education,education_other,education_other_behavior,Learning: Behavior,Benefit,Overall,Overall,TRUE,76,,
59852,59852_001,TRUE,0.63,-0.16,1.41,-999,Standardized mean difference,3,438,"digital interventions incorportating game elements and gamification techniques, such as points, levels, rewards, leaderboards, narratives and teams, that target physical activity and sedentary behaviour",Intervention: To promote physical activity (via gamification),Physical activity outcomes,health behaviour,health behaviour_physical activity,health behaviour_physical activity,Physical activity: General,Benefit,Overall,Overall,TRUE,39,,
59900,59900_001,TRUE,-999,-999,-999,-999,-999,16,31189,Video gaming,Video games: General,Body mass,physical health,physical health_body composition,physical health_body composition,Body composition,Risk,Overall,Overall,TRUE,-999,,
59900,59900_002,TRUE,0.01,-0.21,0.23,-999,Correlation,6,10777,Video gaming,Video games: General,Body mass,physical health,physical health_body composition,physical health_body composition,Body composition,Risk,Adolescents,Age,TRUE,-999,,
59900,59900_003,TRUE,0.09,-0.07,0.25,-999,Correlation,10,20004,Video gaming,Video games: General,Body mass,physical health,physical health_body composition,physical health_body composition,Body composition,Risk,Children,Age,TRUE,-999,,
59900,59900_004,TRUE,-999,-999,-999,-999,-999,2,3703,Video gaming,Video games: General,Physical activity,health behaviour,health behaviour_physical activity,health behaviour_physical activity,Physical activity: General,Benefit,Overall,Overall,TRUE,-999,,
60135,60135_001,TRUE,0.05,-0.13,0.23,0.57,Standardized mean difference,4,486,Eating with/without TV,TV programs and movies: Mealtime,Energy intake,health behaviour,health behaviour_dietary,health behaviour_dietary_food intake,Diet: Food intake (calories),Risk,Parallel RCT,Study design,TRUE,0,,
60141,60141_003,TRUE,1.05,0.97,1.14,0.046,Odds ratio,6,-999,sedentary behavior,Screen use: General,depression,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,TV,Digital media type,TRUE,46.2,,
60141,60141_005,TRUE,1.23,1.11,1.35,0.002,Odds ratio,3,-999,sedentary behavior,Screen use: General,Anxiety,psychology,psychology_affect,psychology_affect_anxiety,Psychological health: Anxiety,Risk,Overall,Overall,TRUE,64.5,,
60141,60141_006,TRUE,1.33,1.13,1.56,0.007,Odds ratio,2,-999,sedentary behavior,Screen use: General,Anxiety,psychology,psychology_affect,psychology_affect_anxiety,Psychological health: Anxiety,Risk,Mixed,Digital media type,TRUE,71.8,,
60141,60141_007,TRUE,1.13,1.02,1.24,0.227,Odds ratio,3,-999,sedentary behavior,Screen use: General,Anxiety,psychology,psychology_affect,psychology_affect_anxiety,Psychological health: Anxiety,Risk,TV,Digital media type,TRUE,27.7,,
60141,60141_010,TRUE,1.23,1.08,1.4,0.256,Odds ratio,3,7604,sedentary behavior,Screen use: General,Other mental health problems,psychology,psychology_disorders,psychology_disorders_other,Psychological health: Other mental health problems,Risk,TV,Digital media type,TRUE,25.9,,
60203,60203_001,TRUE,-999,-999,-999,-999,-999,4,2749,Video games,Video games: General,Loneliness,psychology,psychology_affect,psychology_affect_loneliness,Psychological health: Loneliness,Risk,Overall,Overall,TRUE,-999,,
60309,60309_001,TRUE,0.3,0.19,0.41,0.01,Hedge's g,36,5447,Educational apps,Screen use: Educational apps,Overall maths and literacy skills,education,education_learning,education_learning_literacy and numeracy,Learning: Literacy and numeracy,Benefit,Overall,Overall,TRUE,71,,
60309,60309_002,TRUE,0.31,0.11,0.51,0.01,Hedge's g,12,1095,Educational apps,Screen use: Educational apps,Literacy skills,education,education_learning,education_learning_general,Literacy: General,Benefit,Overall,Overall,TRUE,56,,
60309,60309_003,TRUE,0.29,0.16,0.43,0.01,Hedge's g,24,4352,Educational apps,Screen use: Educational apps,Math skills,education,education_learning,education_learning_general,Numeracy: General,Benefit,Overall,Overall,TRUE,76,,
60309,60309_004,TRUE,0.35,-999,-999,-999,Hedge's g,15,2011,Educational apps,Screen use: Educational apps,Overall maths and literacy skills,education,education_learning,education_learning_literacy and numeracy,Learning: Literacy and numeracy,Benefit,Preschool,Age,TRUE,-999,,
60309,60309_005,TRUE,0.17,-999,-999,-999,Hedge's g,18,3255,Educational apps,Screen use: Educational apps,Overall maths and literacy skills,education,education_learning,education_learning_literacy and numeracy,Learning: Literacy and numeracy,Benefit,K-3,Age,TRUE,-999,,
60339,60339_001,TRUE,-999,-999,-999,-999,-999,29,3406,Multilmedia technology,Screen use: General,Creativity,psychology,psychology_cognition,psychology_cognition_creativity,Cognition: Creativity,Benefit,Overall,Overall,TRUE,-999,,
60339,60339_002,TRUE,1.31,0.1,2.52,-999,Hedge's g,2,166,Multilmedia technology,Screen use: General,Creativity,psychology,psychology_cognition,psychology_cognition_creativity,Cognition: Creativity,Benefit,Kindergarten,Educational level,TRUE,-999,,
60339,60339_003,TRUE,0.41,-0.05,0.87,-999,Hedge's g,11,760,Multilmedia technology,Screen use: General,Creativity,psychology,psychology_cognition,psychology_cognition_creativity,Cognition: Creativity,Benefit,Elementary,Educational level,TRUE,-999,,
60339,60339_004,TRUE,0.96,0.46,1.46,-999,Hedge's g,8,832,Multilmedia technology,Screen use: General,Creativity,psychology,psychology_cognition,psychology_cognition_creativity,Cognition: Creativity,Benefit,Middle School,Educational level,TRUE,-999,,
60339,60339_005,TRUE,0.73,0.24,1.21,-999,Hedge's g,8,1648,Multilmedia technology,Screen use: General,Creativity,psychology,psychology_cognition,psychology_cognition_creativity,Cognition: Creativity,Benefit,High School,Educational level,TRUE,-999,,
60344,60344_001,FALSE,1.497,0.977,2.017,0.001,Hedge's g,1,-999,Virtual technologies for spatial ability,Intervention: Virtual technologies,Spatial ability,psychology,psychology_cognition,psychology_cognition_spatial abilities,Cognition: Spatial abilities,Benefit,Preschool,Learner stage,TRUE,-999,,
60344,60344_002,FALSE,0.576,0.145,1.006,0.01,Hedge's g,7,-999,Virtual technologies for spatial ability,Intervention: Virtual technologies,Spatial ability,psychology,psychology_cognition,psychology_cognition_spatial abilities,Cognition: Spatial abilities,Benefit,K-12,Learner stage,TRUE,-999,,
60347,60347_001,TRUE,-999,-999,-999,-999,Fisher Z,13,-999,Problematic smartphone usage,Screen use: General (problematic mobile phone usage),Self-esteem ,psychology,psychology_cognition,psychology_cognition_self-esteem,Self-perceptions: Self-esteem,Benefit,Overall,Overall,TRUE,-999,,
60366,60366_001,TRUE,-999,-999,-999,-999,Cohen's d,7,1081,mobile health interventions for decreasing insufficent physical activity,Intervention: To increase physical activity (via mobile phone),decreasing the amount of insufficient physical activity,health behaviour,health behaviour_physical activity,health behaviour_physical activity,Physical activity: General,Benefit,Overall,Overall,TRUE,64,,
60366,60366_002,TRUE,-999,-999,-999,-999,Cohen's d,7,1092,mobile health interventions for decreasing insufficent physical activity,Intervention: To decrease sedentary behavior (via mobile phone),decreasing sedentary behavior,health behaviour,health behaviour_sedentary time,health behaviour_sedentary time,Physical activity: Sedentary time,Benefit,Overall,Overall,TRUE,13,,
60496,60496_001,TRUE,-999,-999,-999,-999,-999,224,1207757,Online media use,Screen use: Online media,Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Cross-sectional,Study Design,TRUE,-999,,
60496,60496_002,TRUE,-999,-999,-999,-999,-999,33,52475,Online media use,Screen use: Online media,Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Longitudinal,Study Design,TRUE,-999,,
60496,60496_003,TRUE,-0.06,-0.11,0,0.05,Fisher’s z,118,527696,"Online media use; smart phone, internet, social media, online gaming",Internet use: General,Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Cross-sectional,Study Design,TRUE,-999,,
60496,60496_004,TRUE,-999,-999,-999,-999,-999,33,61940,Social media,Social Media: General,Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Cross-sectional,Study Design,TRUE,-999,,
60496,60496_005,TRUE,-999,-999,-999,-999,-999,24,42235,Online gaming,Video games: Online,Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Cross-sectional,Study Design,TRUE,-999,,
60496,60496_006,TRUE,-999,-999,-999,-999,-999,28,105958,Smartphone media use,Screen use: Online media (mobile phone),Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Cross-sectional,Study Design,TRUE,-999,,
60496,60496_007,TRUE,-0.02,-0.08,0.04,0.003,Fisher’s z,13,17540,"Online media use; smart phone, internet, social media, online gaming",Internet use: General,Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Longitudinal,Study Design,TRUE,-999,,
60496,60496_008,TRUE,-999,-999,-999,-999,-999,11,13878,Social media,Social Media: General,Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Longitudinal,Study Design,TRUE,-999,,
60496,60496_009,TRUE,-999,-999,-999,-999,-999,5,13398,Online gaming,Video games: Online,Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Longitudinal,Study Design,TRUE,-999,,
60496,60496_010,TRUE,-999,-999,-999,-999,-999,3,5281,Smartphone media use,Screen use: Online media (mobile phone),Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Longitudinal,Study Design,TRUE,-999,,
60704,60704_001,TRUE,-999,-999,-999,-999,-999,2,835,Problematic social media use,Social Media: General (problematic use),Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Overall,Overall,TRUE,-999,,
60704,60704_002,TRUE,-999,-999,-999,-999,-999,3,1802,Problematic social media use,Social Media: General (problematic use),Anxiety symptoms,psychology,psychology_affect,psychology_affect_anxiety,Psychological health: Anxiety,Risk,Overall,Overall,TRUE,-999,,
60859,60859_001,FALSE,1.23,1.15,1.32,-999,Odds ratio,4,-999,Mobile phone use,Screen use: General (mobile phone use),Risk of injuries,physical health,physical health_general,physical health_general_injury,Physical health: Physical injury,Risk,1-18 years,Age,TRUE,-999,,
60859,60859_002,FALSE,1.2,1.05,1.37,-999,Odds ratio,1,-999,Mobile phone duration (of ownership?),Screen use: General (mobile phone duration),Risk of injuries,physical health,physical health_general,physical health_general_injury,Physical health: Physical injury,Risk,1-18 years,Age,TRUE,-999,,
60859,60859_003,TRUE,2.03,1.27,3.23,-999,Relative Risk,1,288,Mobile phones,Screen use: General (mobile phone),Dry eye disease,physical health,physical health_eye health,physical health_eye health_dry eye,Eye health: Dry eye disease,Risk,Overall,Overall,TRUE,0,,
60859,60859_004,TRUE,2.5,1.06,5.9,-999,Relative Risk,1,-999,Mobile phones,Screen use: General (mobile phone),Dry eye disease,physical health,physical health_eye health,physical health_eye health_dry eye,Eye health: Dry eye disease,Risk,Used or not,Exposure type,TRUE,-999,,
60859,60859_005,TRUE,1.86,1.07,3.24,-999,Relative Risk,1,-999,Mobile phones,Screen use: General (mobile phone),Dry eye disease,physical health,physical health_eye health,physical health_eye health_dry eye,Eye health: Dry eye disease,Risk,Use of time,Exposure type,TRUE,-999,,
60859,60859_006,TRUE,1.16,1.02,1.32,-999,Relative Risk,1,-999,Mobile phones,Screen use: General (mobile phone),ADHD,psychology,psychology_disorders,psychology_disorders_adhd,Psychological health: ADHD,Risk,Overall,Overall,TRUE,51.6,,
60859,60859_007,TRUE,0.88,0.69,1.14,-999,Relative Risk,1,-999,Mobile phones,Screen use: General (mobile phone),ADHD,psychology,psychology_disorders,psychology_disorders_adhd,Psychological health: ADHD,Risk,Used or not,Exposure type,TRUE,-999,,
60859,60859_008,TRUE,1.2,1.05,1.37,-999,Relative Risk,1,-999,Mobile phones,Screen use: General (mobile phone),ADHD,psychology,psychology_disorders,psychology_disorders_adhd,Psychological health: ADHD,Risk,Use of time,Exposure type,TRUE,44.1,,
60934,60934_001,TRUE,0.703,0.128,1.278,0.016,Weighted mean difference,7,47098,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,Overall,Overall,TRUE,95.8,,
60934,60934_002,FALSE,0.75,-0.075,1.576,0.075,Weighted mean difference,-999,,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,TV,Screen type,TRUE,83.6,,
60934,60934_003,FALSE,1.8,1.614,1.986,<.001,Weighted mean difference,1,-999,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,PC,Screen type,TRUE,,,
60934,60934_004,FALSE,0.801,-0.828,2.431,0.335,Weighted mean difference,-999,-999,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,Video Games,Screen type,TRUE,0,,
60934,60934_005,FALSE,0.9,-0.093,1.893,0.076,Weighted mean difference,1,-999,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,TV + VG + PC,Screen type,TRUE,,,
60934,60934_006,FALSE,-0.031,0.803,0.741,0.938,Weighted mean difference,-999,-999,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,TV + VG + EG+ PC,Screen type,TRUE,81.6,,
60934,60934_007,FALSE,-0.5,-1.162,0.162,0.139,Weighted mean difference,1,-999,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,Children,Age group,TRUE,-999,,
60934,60934_008,FALSE,1.311,0.85,0.85,<.001,Weighted mean difference,-999,-999,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,Adolescents,Age group,TRUE,0,,
60934,60934_009,FALSE,0.73,-0.097,1.557,0.084,Weighted mean difference,-999,-999,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,Both,Age group,TRUE,98.6,,
60934,60934_010,FALSE,0.709,0.068,1.349,0.03,Weighted mean difference,-999,-999,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,Moderate,Study quality,TRUE,97.5,,
60934,60934_011,FALSE,0.672,-0.453,1.797,0.242,Weighted mean difference,-999,-999,Highest vs lowest screen use category,Screen use: General,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,High,Study quality,TRUE,0,,
60937,60937_001,TRUE,1.4,1.31,1.5,-999,Odds ratio,19,419405,Screen time,Screen use: General,Health issues,physical health,physical health_general,physical health_general_health issues,Physical health: Health Issues,Risk,Overall,Overall,TRUE,85.9,,
60937,60937_002,TRUE,1.81,1.16,2.83,-999,Odds ratio,7,15391,Screen time,Screen use: General,Adiposity,physical health,physical health_body composition,physical health_body composition,Body composition,Risk,Overall,Overall,TRUE,90.7,,
60937,60937_003,TRUE,1.44,1.18,1.76,-999,Odds ratio,3,5172,Screen time,Screen use: General,Cardio-metabolic risks,physical health,physical health_cardiometabolic health,physical health_cardiometabolic health_risks,Cardiometabolic health: Risks,Risk,Overall,Overall,TRUE,0,,
60937,60937_004,TRUE,1.48,1.36,1.62,-999,Odds ratio,4,17292,Screen time,Screen use: General,Emotional problems,psychology,psychology_affect,psychology_affect_emotion problems,Psychological health: Emotion problems,Risk,Overall,Overall,TRUE,0,,
60937,60937_005,TRUE,1.71,1.18,2.47,-999,Odds ratio,2,19939,Screen time,Screen use: General,Myopia,physical health,physical health_eye health,physical health_eye health_myopia,Eye health: Myopia,Risk,Overall,Overall,TRUE,79.3,,
60937,60937_006,TRUE,1.2,1.15,1.25,-999,Odds ratio,3,361621,Screen time,Screen use: General,Poor physical fitness,physical health,physical health_cardiometabolic health,physical health_cardiometabolic health_poor fitness,Cardiometabolic health: Poor fitness,Risk,Overall,Overall,TRUE,72.9,,
60939,60939_001,TRUE,1.27,1.17,1.39,-999,Odds ratio,20,112489,Screen time,Screen use: General,Overweight/obesity,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition: Overweight/obesity,Risk,Overall,Overall,TRUE,82.1,,
60939,60939_002,FALSE,1.813,1.42,2.315,<0.001,,16,-999,Screen time,Screen use: General,Overweight/obesity,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition: Overweight/obesity,Risk,TV,Screen type,TRUE,86.7,,
60939,60939_003,FALSE,1.467,0.95,2.265,0.509,,3,-999,Screen time,Screen use: General,Overweight/obesity,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition: Overweight/obesity,Risk,PC,Screen type,TRUE,45.7,,
60939,60939_004,FALSE,1.114,0.808,1.536,0.084,,5,-999,Screen time,Screen use: General,Overweight/obesity,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition: Overweight/obesity,Risk,Video games,Screen type,TRUE,67.9,,
61093,61093_001,FALSE,0.77,-999,-999,-999,Hedge's g,10,-999,Computer-assisted instruction for maths,Intervention: Mathematics (computer-assisted instruction),Word problem solving,education,education_numeracy,education_numeracy_maths word problems,Numeracy: Mathematics (word problems),Benefit,Group,Study Design,TRUE,-999,,
61093,61093_002,FALSE,0.99,-999,-999,-999,Tau-U,3,-999,Computer-assisted instruction for maths,Intervention: Mathematics (computer-assisted instruction),Word problem solving,education,education_numeracy,education_numeracy_maths word problems,Numeracy: Mathematics (word problems),Benefit,Signle-case design,Study Design,TRUE,-999,,
61094,61094_001,TRUE,0.09,-999,-999,0.153,Standardized mean difference,8,1785,Technology-supported adaptive instruction for struggling readers,Intervention: Reading,Reading,education,education_literacy,education_literacy_reading,Literacy: Reading,Benefit,Overall,Overall,TRUE,-999,,
61237,61237_001,TRUE,1.6,1.45,1.75,-999,Odds ratio,26,55480,Time spent using social network sites,Social Media: General (duration),Depression risk,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Overall,Overall,TRUE,72.6,,
61237,61237_002,TRUE,1.61,1.44,1.81,-999,Odds ratio,21,44177,Time spent using social network sites,Social Media: General (duration),Depression risk,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Cross-sectional,Study design,TRUE,75.3,,
61237,61237_003,TRUE,1.57,1.44,1.71,-999,Odds ratio,5,11303,Time spent using social network sites,Social Media: General (duration),Depression risk,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Longitudinal,Study design,TRUE,0,,
61237,61237_004,TRUE,1.2,1.05,1.37,-999,Odds ratio,4,13382,Time spent using social network sites,Social Media: General (duration),Depression risk,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Boys,Gender,TRUE,8.9,,
61237,61237_005,TRUE,1.72,1.41,2.09,-999,Odds ratio,4,13828,Time spent using social network sites,Social Media: General (duration),Depression risk,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Girls,Gender,TRUE,66.8,,
61237,61237_006,TRUE,1.67,1.52,1.84,-999,Odds ratio,22,28270,Time spent using social network sites,Social Media: General (duration),Depression risk,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Mixed,Gender,TRUE,60.8,,
61237,61237_007,FALSE,1.54,1.34,1.79,-999,Odds ratio,10,-999,Time spent using social network sites,Social Media: General (duration),Depression risk,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,<14,Age,TRUE,54.9,,
61237,61237_008,FALSE,1.61,1.41,1.84,-999,Odds ratio,17,-999,Time spent using social network sites,Social Media: General (duration),Depression risk,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,>14,Age,TRUE,79,,
61237,61237_009,FALSE,1.66,1.4,1.97,-999,Odds ratio,3,-999,Time spent using social network sites,Social Media: General (duration),Depression risk,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Mixed,Age,TRUE,0,,
61303,61303_001,TRUE,-999,-999,-999,-999,-999,2,2541,Mobile phone addiction,Screen use: General (mobile phone addiction),Sleep disorders,health behaviour,health behaviour_sleep,health behaviour_sleep_disorders,Sleep: Disorders,Risk,Odds ratio,Analysis,TRUE,-999,,
61303,61303_002,TRUE,-999,-999,-999,-999,-999,5,6807,Mobile phone addiction,Screen use: General (mobile phone addiction),Sleep disorders,health behaviour,health behaviour_sleep,health behaviour_sleep_disorders,Sleep: Disorders,Risk,Correlation,Analysis,TRUE,-999,,
61423,61423_001,TRUE,-999,-999,-999,-999,-999,-999,-999,Internet addiction,Screen use: General (internet addiction),Sleep problems,health behaviour,health behaviour_sleep,health behaviour_sleep_sleep problems,Sleep: Problems,Risk,Overall,Overall,TRUE,-999,,
61423,61423_002,TRUE,-999,-999,-999,-999,-999,-999,-999,Internet addiction,Screen use: General (internet addiction),Sleep duration,health behaviour,health behaviour_sleep,health behaviour_sleep_duration,Sleep: Duration,Benefit,Overall,Overall,TRUE,-999,,
61424,61424_001,TRUE,-999,-999,-999,-999,-999,-999,-999,Sedentary behaviour,Screen use: General,Anxiety,psychology,psychology_affect,psychology_affect_anxiety,Psychological health: Anxiety,Risk,Overall,Overall,TRUE,-999,,
61429,61429_001,FALSE,0.546,0.466,0.627,0,d,122,32096,Technology,Screen use: General (in schools),Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Overall,Overall,TRUE,85.5,,
61429,61429_002,FALSE,0.605,0.286,0.923,0,d,-999,3325,Technology,Screen use: General (in schools),Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,General,Domain subject,TRUE,-999,,
61429,61429_003,FALSE,0.448,0.324,0.571,0,d,-999,18474,Technology,Screen use: General (in schools),Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Language,Domain subject,TRUE,-999,,
61429,61429_004,FALSE,0.469,0.35,0.588,0,d,-999,4581,Technology,Screen use: General (in schools),Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Mathematics,Domain subject,TRUE,-999,,
61429,61429_006,FALSE,0.727,0.536,0.918,0,d,-999,2861,Technology,Screen use: General (in schools),Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Science,Domain subject,TRUE,-999,,
61429,61429_007,FALSE,0.435,0.19,0.68,0.001,d,-999,1235,Technology,Screen use: General (in schools),Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Science & technology,Domain subject,TRUE,-999,,
61429,61429_008,FALSE,0.273,0.023,0.522,0.032,d,-999,1068,Technology,Screen use: General (in schools),Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Social studies,Domain subject,TRUE,-999,,
61429,61429_009,FALSE,0.598,-0.537,1.733,0.302,d,-999,366,Technology,Screen use: General (in schools),Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Art,Domain subject,TRUE,-999,,
61429,61429_010,FALSE,0.565,0.467,0.664,0,d,-999,19418,Technology,Screen use: General (in schools),Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Learning oriented,Application type,TRUE,-999,,
61429,61429_011,FALSE,0.488,0.347,0.629,0,d,-999,12678,Technology,Screen use: General (in schools),Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,General,Application type,TRUE,-999,,
61434,61434_001,TRUE,0.52,0.2,0.84,-999,d,7,1192,Mobile language learning,Screen use: General (mobile phone for language learning),Second language learning,education,education_literacy,education_literacy_second language,Learning: Second language,Benefit,Elementary & Kindergarten,School level,TRUE,-999,,
61434,61434_002,TRUE,0.37,-0.14,1.41,-999,d,3,201,Mobile language learning,Screen use: General (mobile phone for language learning),Second language learning,education,education_literacy,education_literacy_second language,Learning: Second language,Benefit,Secondary School,School level,TRUE,-999,,
61435,61435_001,FALSE,0.08,0.02,0.14,-999,Corrected correlation,16,-999,Violent media,Screen use: Violent media,Agressive behaviour,#N/A,#N/A,#N/A,Aggression: General,Risk,Overall,Overall,TRUE,83.92799743,,
61441,61441_001,FALSE,0.65,-999,-999,<.01,d,9,596,Augmented reality applications,Intervention: Augmented reality,Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Primary education,Level of education,TRUE,-999,,
61441,61441_002,FALSE,0.6,-999,-999,<.01,d,5,562,Augmented reality applications,Intervention: Augmented reality,Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Lower secondary education,Level of education,TRUE,-999,,
61441,61441_003,FALSE,0.7,-999,-999,<.01,d,5,723,Augmented reality applications,Intervention: Augmented reality,Learning effectiveness,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Upper secondary education,Level of education,TRUE,-999,,
61444,61444_001,TRUE,-999,-999,-999,-999,-999,-999,-999,Reading on screen (vs paper),Screen use: Reading (vs paper),Reading comprehension,education,education_literacy,education_literacy_reading_comprehension,Literacy: Reading comprehension,Benefit,Overall,Overall,TRUE,-999,,
61444,61444_002,TRUE,-999,-999,-999,-999,-999,-999,-999,Reading on screen (vs paper),Screen use: Reading (vs paper),Reading speed,education,education_literacy,education_literacy_reading speed,Literacy: Reading speed,Benefit,Overall,Overall,TRUE,-999,,
61445,61445_001,TRUE,-999,-999,-999,-999,-999,-999,-999,Social network use,Social Media: General,Self-esteem,psychology,psychology_cognition,psychology_cognition_self-esteem,Self-perceptions: Self-esteem,Benefit,Overall,Overall,TRUE,-999,,
61447,61447_001,TRUE,0.9902,0.3127,1.6676,-999,g,5,317,Programming instruction,Intervention: Education (programming),Programming skills,education,education_other,education_other_programming skills,Learning: Programming skills,Benefit,Primary,Educational level,TRUE,-999,,
61447,61447_002,TRUE,0.6483,-0.0767,1.3733,-999,g,4,767,Programming instruction,Intervention: Education (programming),Programming skills,education,education_other,education_other_programming skills,Learning: Programming skills,Benefit,Secondary,Educational level,TRUE,-999,,
61448,61448_001,TRUE,-999,-999,-999,-999,-999,-999,-999,Problematic Facebook use,Social Media: Facebook (problematic use),Psychological distress,psychology,psychology_disorders,psychology_disorders_other,Psychological health: Other mental health problems,Risk,Overall,Overall,TRUE,-999,,
